Kepler ID,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination
6806695,19 55 36.387,+42 12 46.08,131.65049,0.855910988,119.2,1.516,0.0202,0.49,82.6,0.016,0,,0.01,3.81,0.848,1659,5437,4.539,-0.52,0.759,,,q1_q16_stellar,1.11111E+15,1523,1,1
6837146,18 46 25.298,+42 23 25.51,357.4961,20.51321,990,3.2982,,0.75,88.81,0.143,0,,0.031,34,2.7,528,5106,4.61,,0.79,0.93,,KIC,,,1,
6837283,18 46 45.981,+42 23 51.18,133.5928,21.11813,106,9.9358,,0.91,82.51,0.162,0,,0.011,7,1.96,886,6464,4.15,,1.56,1.26,3.04,Pinsonneault,,,1,
6838050,18 48 26.719,+42 21 16.20,172.915,6.510036,597,3.4401,,0.71,85.94,0.064,0,,0.024,10.7,2.5,935,5482,4.4,,0.96,0.834,13.7,Pinsonneault,,,1,
6839010,18 50 19.878,+42 20 46.87,134.8209,4.843434,54.8,2.82,0.02,0,89,0.054,0,,0.007,13,0.8,1126,,,,1.07,,,,,205,1,0.71
6842682,18 57 08.914,+42 21 20.20,135.6405,7.561207,188,2.9054,,0.03,89.95,0.075,0,,0.012,20,1.16,878,5823,4.55,,0.88,0.984,0.4,Pinsonneault,,,1,
6842807,18 57 25.042,+42 23 18.14,137.3282,16.6147,366,2.8378,,0.54,89.38,0.119,0,,0.018,39,1.54,599,5278,4.55,,0.79,0.806,8.6,Pinsonneault,,,1,
6846911,19 05 00.396,+42 22 42.52,135.1774,14.02625,405,1.2912,,0.45,89.38,0.113,0,,0.019,76,2.2,809,5908,4.35,,1.09,0.97,7,Pinsonneault,,,1,
6847018,19 05 12.063,+42 22 29.38,142.18645,16.6621542,26943,3.8166,,1.23,87.09,0.135,0,,0.44,24,54,815,6429,4.42,,1.12,1.18,0.32,Pinsonneault,,,1,
6849046,19 08 31.340,+42 21 00.54,137.559926,4.2253846,7615,2.8116,,0.01,89.95,0.052,0,,0.078,12.4,10,1157,5541,4.32,,1.17,1.047,6.4,SPC,,,1,
6849310,19 08 58.242,+42 18 04.93,173.5741,4.311802,1142,2.7007,,0.15,89.38,0.05,0,,0.03,12.4,2.7,983,5553,4.58,,0.81,0.91,0.5,Pinsonneault,,,3,
6849310,19 08 58.242,+42 18 04.93,186.5798,9.767316,638,1.5097,,0.933,87.66,0.087,0,,0.029,21,2.6,745,5553,4.58,,0.81,0.91,0.5,Pinsonneault,,,3,
6849310,19 08 58.242,+42 18 04.93,188.0874,20.05043,907,4.536,,0,89.95,0.14,0,,0.027,35,2.4,587,5553,4.58,,0.81,0.91,0.5,Pinsonneault,,,3,
6850504,19 10 47.520,+42 20 19.38,134.50093,3.6961159,387,2.4973,,0.7,85.37,0.045,0,,0.019,8.42,1.97,1097,5443,4.45,,0.939,0.901,9.3,SME,,,5,
6850504,19 10 47.520,+42 20 19.38,135.2142,19.57709,94,3.4555,,0.819,88.24,0.137,0,,0.01,25.6,1.03,629,5443,4.45,,0.939,0.901,9.3,SME,,,5,
6850504,19 10 47.520,+42 20 19.38,135.9338,6.098496,80,2.7716,,0.729,86.52,0.063,0,,0.009,11.8,0.91,927,5443,4.45,,0.939,0.901,9.3,SME,,,5,
6850504,19 10 47.520,+42 20 19.38,138.60752,10.8540894,1028,3.8226,,0.656,87.66,0.093,0,,0.031,17.3,3.17,763,5443,4.45,,0.939,0.901,9.3,SME,,,5,
6850504,19 10 47.520,+42 20 19.38,164.7276,77.61153,825,7.3552,,0.651,89.38,0.344,0,,0.028,64.1,2.84,397,5443,4.45,,0.939,0.901,9.3,SME,,,5,
6850665,19 11 03.904,+42 19 21.79,275.5875,214.70626,6898,79.7,39.87,1,84.95,0.669,0,,0.142,11.368,32.6,393,5033,3.734,-0.28,2.095,,,q1_q16_stellar,1.11111E+15,6,1,1
6851425,19 12 16.223,+42 21 19.33,139.7526,11.119888,655,3.3045,,0.68,88.24,0.09,0,,0.025,19.7,2.2,705,5264,4.5,,0.83,0.786,13.8,Pinsonneault,,,1,
6852354,19 13 40.884,+42 18 34.23,163.8035,101.9744,802,2.3,0.1,1,89.9,0.409,0,,0.027,268,2.3,329,,,,0.774,,,,,10,1,0.948
6859801,19 23 12.722,+42 20 39.88,132.676573,10.88242582,16480,5.3233,7.83,0.981,84.8,0.085,0,,0.201,10.82,15.65,632.6,4946,4.57,-0.28,0.715,,,q1_q16_stellar,1.11111E+12,103,1,0.013
6862328,19 26 20.105,+42 22 05.38,222.2359,119.02088,6555,8.0568,,0.03,89.95,0.469,0,,0.073,121,6.9,346,5779,4.55,,0.86,0.972,0.4,Pinsonneault,,,1,
6862332,19 26 20.442,+42 22 02.02,341.2606,357.0563,3105,8.19,0.67,0.63,89.87,0.969,0,,0.053,281,4.94,235,,,,0.846,,,,,3,1,0.031
6862603,19 26 41.213,+42 20 35.19,171.64663,2.861164,1209,1.5258,,0.77,85.37,0.04,0,,0.035,9.9,3.7,1325,6098,4.49,,0.97,1.07,0.3,Pinsonneault,,,1,
6862721,19 26 50.749,+42 20 29.40,132.7068,4.887533,705,2.1861,,0.9,84.22,0.054,0,,0.03,8.6,2.5,897,5394,4.61,,0.77,0.87,0.9,Pinsonneault,,,1,
6863161,19 27 24.800,+42 18 24.08,133.30906,1.98667102,1915.3,2.763,0.112,0.18,88.2,0.041,0,,0.041,5.64,11.73,3235,9191,3.973,0.07,2.619,,,q1_q16_stellar,1.1E+14,87,1,0.793
6863839,19 28 13.147,+42 19 48.90,133.6774,1.9263586,184,2.5499,,0.16,88.24,0.031,0,,0.012,5.8,1.3,1523,6117,4.48,,0.99,1.07,0.6,Pinsonneault,,,1,
6863998,19 28 25.247,+42 22 49.16,180.2782,16.085351,1481,3.6974,,0.71,88.24,0.114,0,,0.038,25,3.3,604,5192,4.53,,0.79,0.772,13.3,Pinsonneault,,,1,
6864885,19 29 25.788,+42 23 20.94,163.4231,40.87795,553,7.3128,,0.03,89.95,0.232,0,,0.021,44,2.1,526,5918,4.49,,0.94,0.995,2.4,Pinsonneault,,,1,
6864891,19 29 26.440,+42 22 54.62,163.3554,40.8808592,441.9,5.39,0.11,0.3,89.7,0.182,0,,0.019,57,0.99,265.6,3747,4.776,-0.2,0.47,,,q1_q16_stellar,1.11111E+15,34,1,0.419
6864893,19 29 26.462,+42 23 52.88,163.4143,40.87934,425,5.1883,,0.3,89.38,0.223,0,,0.018,45,1.55,448,5436,4.6,,0.78,0.882,0.6,Pinsonneault,,,1,
6866228,19 30 57.576,+42 21 33.85,137.56306,7.7023713,17584,2.9943,,1.02,84.8,0.074,0,,0.238,10.7,21.1,817,5583,4.58,,0.81,0.918,0.6,Pinsonneault,,,1,
6866251,19 30 59.297,+42 22 47.74,159.11,65.2279,123,7.0056,,0.84,88.81,0.367,0,,0.012,43,4.7,723,5206,3.5,,3.64,1.547,2.38,Pinsonneault,,,1,
6867155,19 32 01.912,+42 18 25.92,208.4281,235.97424,20652,8.2687,,0.832,89.95,0.628,0,,0.151,173.6,9.3,180,4305,4.71,,0.562,0.592,13.9,Pinsonneault,,,1,
6867555,19 32 30.571,+42 19 12.36,135.203,5.19119,280,4.5137,,0.809,81.36,0.06,0,,0.017,5.49,1.79,1073,6096,4.52,,0.95,1.09,,KIC,,,1,
6867588,19 32 32.893,+42 21 01.72,132.2741,0.8262695,130,1.0689,,0.88,73.34,0.016,0,,0.013,3.1,0.97,1518,5159,4.64,,0.71,0.81,1,Pinsonneault,,,1,
6867766,19 32 47.088,+42 22 14.26,136.14256,12.964712,3768,1.7727,,0.968,88.24,0.112,0,,0.082,27.1,9.1,823,6202,4.47,,1.01,1.101,0.3,Pinsonneault,,,1,
6869184,19 34 24.302,+42 22 47.14,136.5675,43.31688,977,5.9111,,0.923,88.24,0.237,0,,0.035,26.3,3.2,473,5691,4.57,,0.84,0.95,0.4,Pinsonneault,,,1,
6869373,19 34 40.254,+42 19 13.95,159.97435,31.5033212,204.7,2.785,0.036,0,90,0.182,0,,0.013,87,1.03,470.3,5314,4.617,-0.28,0.733,,,q1_q16_stellar,1.11111E+15,42,1,0.701
6871071,19 36 33.098,+42 22 13.80,131.902,3.282784,145,3.3344,,0.46,85.94,0.044,0,,0.011,6.8,1.19,1245,6022,4.48,,0.97,1.03,1.5,Pinsonneault,,,5,
6871071,19 36 33.098,+42 22 13.80,132.6781,1.897828,136,2.732,,0.5,83.65,0.03,0,,0.011,4.7,1.16,1508,6022,4.48,,0.97,1.03,1.5,Pinsonneault,,,5,
6871071,19 36 33.098,+42 22 13.80,133.75108,11.9292738,134.1,3.138,0.033,0,90,0.098,0,,0.011,29,1.04,797,5975,4.48,-0.44,0.9,,,q1_q16_stellar,1.11111E+15,78,5,0.998
6871071,19 36 33.098,+42 22 13.80,134.1044,5.028239,188,3.5196,,0.588,86.52,0.058,0,,0.013,9,1.38,1085,6022,4.48,,0.97,1.03,1.5,Pinsonneault,,,5,
6871071,19 36 33.098,+42 22 13.80,137.36679,7.66479864,112.7,3.533,0.037,0.3,89,0.073,0,,0.01,16.1,0.96,924,5975,4.48,-0.44,0.9,,,q1_q16_stellar,1.11111E+15,134,5,0.102
6875342,19 40 57.180,+42 19 20.50,148.37693,22.2381051,124.2,2.622,0.03,0.3,89.7,0.159,0,,0.01,62,1.19,704,6190,4.425,-0.06,1.059,,,q1_q16_stellar,1.11111E+15,58,1,0.401
6878167,19 43 30.322,+42 21 53.35,133.68206,0.83397972,458,1.8079,,0.12,88.24,0.017,0,,0.019,3.6,1.82,1815,5736,4.53,,0.88,0.948,2.2,Pinsonneault,,,1,
6878240,19 43 34.585,+42 22 49.62,149.4329,22.25088,707,1.679,,0.93,88.81,0.146,0,,0.031,44,2.51,527,5299,4.62,,0.74,0.844,0.6,Pinsonneault,,,2,
6878240,19 43 34.585,+42 22 49.62,233.6917,135.49797,5609,6.1314,,0.81,89.38,0.488,0,,0.078,109,6.31,288,5299,4.62,,0.74,0.844,0.6,Pinsonneault,,,2,
6879171,19 44 24.976,+42 20 33.32,133.01584,6.96353847,71.3,3.157,0.027,0.29,89,0.071,0,,0.008,16.3,1.438,1298,6040,3.978,-0.44,1.686,,,q1_q16_stellar,1.11111E+15,188,1,0.978
6879183,19 44 25.554,+42 21 15.40,149.2009,20.5471338,243.4,4.92,0.17,0.76,88,0.151,0,,0.016,21.6,1.8,690,5922,4.429,0.18,1.057,,,q1_q16_stellar,1.11111E+14,63,1,0.534
6879865,19 44 59.890,+42 20 07.73,176.96626,19.193091,6847,2.5475,,0.982,88.24,0.14,0,,0.123,31.4,12,653,5870,4.54,,0.89,0.997,0.4,Pinsonneault,,,1,
6880123,19 45 14.063,+42 23 24.64,260.2349,323.97633,101.4,12.89,0.65,0.892,89.44,0.966,0,,0.011,91,1.539,307.5,6002,4.267,0.14,1.302,,,q1_q16_stellar,1.11111E+15,5,1,0.165
6880517,19 45 35.405,+42 23 48.91,174.78674,65.649507,1529.8,7.434,0.38,0.56,89.46,0.309,0,,0.037,59,3.29,390.2,5436,4.573,0,0.819,,,q1_q16_stellar,1.11111E+12,17,1,0.018
6880531,19 45 35.976,+42 23 13.56,176.31,69.6275,436,11.0708,,0.828,88.24,0.335,0,,0.021,28.8,2.2,443,6002,4.51,,0.94,1.04,0.3,Pinsonneault,,,1,
6889235,19 53 17.820,+42 23 18.49,125.8796,5.188668,665,5.0264,,0.874,78.5,0.075,0,,0.024,4.32,5.2,2146,9511,4.18,,2,2.13,0.421,Pinsonneault,,,1,
6891366,19 55 06.020,+42 23 35.63,132.7274,1.7525443,151,3.6376,,0.02,89.95,0.029,0,,0.011,3.818,1.43,1739,6188,4.33,,1.18,1.08,3.7,Pinsonneault,,,1,
6891512,19 55 11.733,+42 23 27.20,132.7301986,1.752541065,120640,2.5,0.609102,0.1,89.19,0.029,0,,0.319,7.042,62.441,2018.8,5853,3.971,-0.04,1.795,,,q1_q16_stellar,1.11111E+15,749,1,-1
6891513,19 55 11.741,+42 21 12.20,140.87714,9.93931326,553.5,1.699,0.036,0.1,89.9,0.092,0,,0.021,45,2.2,820,5798,4.507,0.1,0.941,,,q1_q16_stellar,1.11111E+12,108,1,0.466
6891543,19 55 13.308,+42 23 45.02,134.47439,1.7525598,1010,3.9215,,0.021,89.38,0.027,0,,0.028,3.56,2.9,1483,5680,4.44,,0.95,0.902,7.9,Pinsonneault,,,1,
6891637,19 55 17.329,+42 23 40.71,132.7307,1.7525397,873,3.9936,,0.02,89.38,0.025,0,,0.026,3.49,1.74,1000,4571,4.67,,0.615,0.643,13.9,Pinsonneault,,,1,
6921944,18 44 26.821,+42 27 17.68,132.1861,4.421539,594,1.9413,,0.26,89.38,0.044,0,,0.022,17.2,1.33,660,4230,4.72,,0.55,0.579,13.9,Pinsonneault,,,1,
6922203,18 45 02.432,+42 24 11.84,133.7845,13.33097,810,1.4395,,1.36,85.94,0.11,0,,0.38,18.3,44,819,5990,4.39,,1.06,1,4.9,Pinsonneault,,,1,
6922244,18 45 09.148,+42 27 03.89,121.118595,3.52249913,9165,3.1984,,0.64,85.37,0.047,0,,0.093,7.5,15.9,1532,6025,4.11,,1.56,1.14,5.4,SME,,,1,
6922710,18 46 14.751,+42 27 01.80,145.6567,23.1276,157,4.859,,0.23,89.38,0.165,0,,0.011,36,1.6,765,6223,4.27,,1.28,1.115,3.95,Pinsonneault,,,1,
6924203,18 49 19.871,+42 27 49.76,135.2526,6.883593,420,2.0805,,0.75,87.66,0.07,0,,0.02,17.5,1.87,874,5707,4.56,,0.84,0.952,0.4,Pinsonneault,,,1,
6928906,18 57 49.460,+42 26 23.39,132.48085,1.54950749,21.4,5.13,0.03,0.5,75.6,0.033,0,,0.004,2.01,1.348,3007,7382,3.838,0.18,2.804,,,q1_q16_stellar,1.11101E+15,673,1,0.996
6929285,18 58 36.811,+42 29 18.06,135.20036,4.60685148,141.2,4.194,0.27,0.902,76.6,0.051,0,,0.013,3.88,1.101,951,5529,4.581,-0.3,0.776,,,q1_q16_stellar,1.11101E+15,223,1,0.624
6929841,18 59 42.861,+42 25 20.32,134.2976,3.515763,224,1.4713,,0.87,84.8,0.044,0,,0.016,10.1,3.4,1456,4977,3.83,,1.94,0.916,14,Pinsonneault,,,1,
6932987,19 05 25.935,+42 24 23.43,164.7803,19.25416,995,4.596,,0.13,89.95,0.138,0,,0.028,33,2.6,624,5714,4.56,,0.85,0.953,0.5,Pinsonneault,,,2,
6932987,19 05 25.935,+42 24 23.43,172.351,54.15784,1119,3.8909,,0.83,89.38,0.276,0,,0.035,65,3.2,442,5714,4.56,,0.85,0.953,0.5,Pinsonneault,,,2,
6933567,19 06 24.997,+42 26 25.15,139.6503,9.082386,318,2.0118,,0.48,89.38,0.08,0,,0.017,32,1.38,727,5331,4.6,,0.76,0.843,2.8,Pinsonneault,,,1,
6933781,19 06 47.358,+42 27 04.18,229.759569,130.4191415,2994.2,3.9331,1.9666,1,89.49,0.539,0,,0.093,112.15,27.43,569,5767,3.666,-0.46,2.694,,,q1_q16_stellar,1.11111E+15,11,1,1
6934045,19 07 11.411,+42 25 15.28,167.0308,265.749853,266.4,18.58,1.35,0.883,89.08,0.877,0,,0.017,55.3,2.785,375,6543,4.203,-0.04,1.48,,,q1_q16_stellar,1.11111E+15,5,1,0.185
6934291,19 07 32.944,+42 28 16.54,134.06077,0.5678562,345,1.0213,,0.74,76.2,0.012,0,,0.018,3.1,1.41,1707,5070,4.64,,0.699,0.781,2.6,Pinsonneault,,,1,
6934986,19 08 36.768,+42 25 17.80,177.4875,131.4851,569,5.2106,,0.71,89.95,0.509,0,,0.023,142,2.4,358,5969,4.5,,0.94,1.018,1.4,Pinsonneault,,,1,
6936909,19 11 39.924,+42 26 14.29,132.6863,5.70078,273,1.6785,,0.88,86.52,0.063,0,,0.018,13.5,1.76,994,5934,4.53,,0.91,1.01,0.3,Pinsonneault,,,2,
6936909,19 11 39.924,+42 26 14.29,134.9003,3.546534,474,2.2571,,0.61,86.52,0.046,0,,0.021,9.8,2.07,1164,5934,4.53,,0.91,1.01,0.3,Pinsonneault,,,2,
6937402,19 12 27.854,+42 26 25.50,141.5196,10.310531,414,5.4512,,0.66,86.52,0.09,0,,0.019,11,1.8,774,5669,4.53,,0.86,0.926,2.9,Pinsonneault,,,1,
6937529,19 12 39.353,+42 28 51.88,132.41398,2.94651705,56.9,3.383,0.025,0.2,88,0.043,0,,0.007,6.5,0.894,1499,6484,4.377,-0.08,1.173,,,q1_q16_stellar,1.11111E+15,446,1,0.038
6937529,19 12 39.353,+42 28 51.88,134.9553,3.98181,51.7,4.01,0.09,0.8,79,0.052,0,,0.007,4,0.92,1334,,,,1.138,,,,,223,1,0.186
6937692,19 12 55.342,+42 24 49.03,170.0969,35.18112,981,7.6647,,0.799,88.24,0.223,0,,0.032,22.9,4,647,6491,4.4,,1.14,1.2,0.3,Pinsonneault,,,1,
6938264,19 13 46.333,+42 27 24.34,132.3046,1.121653,94,0.69,0.16,0.977,73,0.018,0,,0.013,3.3,0.85,1118,,,,0.587,,,,,871,1,0.355
6939913,19 16 10.972,+42 26 48.33,173.67628,470.640512,943,3.59,0.16,0.61,89.96,1.195,0,,0.029,828,3.06,237.7,6039,4.493,-0.14,0.951,,,q1_q16_stellar,1.11111E+15,3,1,0.949
6941084,19 17 45.960,+42 29 53.27,170.965,85.7428,662,8.7782,,0.797,88.81,0.385,0,,0.026,48,3,445,6065,4.4,,1.07,1.03,3.8,Pinsonneault,,,1,
6945786,19 23 33.435,+42 27 34.78,133.0801,2.391612,215,1.9619,,0.51,86.52,0.032,0,,0.013,8.1,1.07,1046,4988,4.58,,0.723,0.728,13.9,Pinsonneault,,,1,
6946199,19 24 04.966,+42 27 44.78,370.482,37.10064,1342,5.6582,,0.55,89.38,0.222,0,,0.035,43.8,3.5,514,5720,4.53,,0.92,1.05,,KIC,,,2,
6946199,19 24 04.966,+42 27 44.78,374.8324,104.8198,3848,4.7146,,0.941,89.38,0.443,0,,0.073,87,7.3,364,5720,4.53,,0.92,1.05,,KIC,,,2,
6947062,19 25 17.497,+42 25 19.45,318.4591,309.157058,1491,13.65,0.58,0.45,89.84,0.868,0,,0.036,162,3.19,235.8,5504,4.572,-0.06,0.819,,,q1_q16_stellar,1.11111E+12,4,1,0.015
6947164,19 25 25.671,+42 29 37.11,190.4996391,70.58287347,155340,8.85394,8.82,0.901,89.32,0.332,0,,0.538,75.887,53.06,435,5973,4.516,-0.22,0.904,,,q1_q16_stellar,1.11111E+15,20,1,0
6947668,19 26 01.699,+42 25 47.56,133.09373,14.0546485,318.9,4.124,0.13,0.68,88,0.113,0,,0.017,19.8,1.67,712,5783,4.539,-0.08,0.88,,,q1_q16_stellar,1.11111E+12,78,1,0.193
6948054,19 26 33.354,+42 26 10.76,133.0035,3.219792,453,2.1492,,0.43,87.66,0.039,0,,0.02,10.6,1.72,1044,5215,4.52,,0.8,0.777,13.4,Pinsonneault,,,4,
6948054,19 26 33.354,+42 26 10.76,137.2669,17.46067,787,2.4191,,0.84,88.24,0.121,0,,0.03,33,2.6,593,5215,4.52,,0.8,0.777,13.4,Pinsonneault,,,4,
6948054,19 26 33.354,+42 26 10.76,174.9499,7.490188,1095,2.8144,,0.48,88.81,0.069,0,,0.03,18.6,2.7,785,5215,4.52,,0.8,0.777,13.4,Pinsonneault,,,4,
6948054,19 26 33.354,+42 26 10.76,201.2655,36.28011,1529,4.9242,,0.42,89.38,0.197,0,,0.036,53,3.1,465,5215,4.52,,0.8,0.777,13.4,Pinsonneault,,,4,
6948480,19 27 09.009,+42 28 10.30,230.9312,175.3313,1038,5.1973,,0.17,89.95,0.621,0,,0.029,283,2.9,325,6004,4.51,,0.94,1.039,0.3,Pinsonneault,,,1,
6948815,19 27 32.893,+42 25 48.54,131.9196658,1.541606188,163559,2.5,0.691327,0.1,89.12,0.03,0,,0.378,6.475,79.942,2689.6,7631,4.059,-0.26,1.937,,,q1_q16_stellar,110,117,1,-1
6949061,19 27 50.566,+42 25 58.84,139.3906,8.968574,242,4.3394,,0.17,89.38,0.086,0,,0.014,15.8,1.65,947,6111,4.41,,1.06,1.05,2.9,Pinsonneault,,,2,
6949061,19 27 50.566,+42 25 58.84,151.06885,23.2218302,210.9,2.417,0.035,0.3,89.8,0.161,0,,0.013,72,1.53,689,6122,4.41,-0.14,1.047,,,q1_q16_stellar,1.11111E+15,53,2,0.011
6949607,19 28 32.886,+42 25 45.91,172.1849,5.912262,957,2.5058,,0.77,86.52,0.056,0,,0.031,12.4,2.17,694,4663,4.65,,0.638,0.662,14,Pinsonneault,,,2,
6949607,19 28 32.886,+42 25 45.91,175.6861,8.9857,869,3.0259,,0.73,87.66,0.074,0,,0.029,16.4,2.02,604,4663,4.65,,0.638,0.662,14,Pinsonneault,,,2,
6949898,19 28 54.573,+42 27 07.09,137.2241,7.648001,221,2.2915,,0.61,88.24,0.074,0,,0.014,21,1.27,825,5612,4.58,,0.82,0.926,0.6,Pinsonneault,,,1,
6952570,19 32 14.400,+42 24 10.00,135.2958,122.712983,376.3,4.15,0.1,0.5,89.86,0.495,0,,0.018,201,2.02,393,6244,4.46,-0.2,1.009,,,q1_q16_stellar,1.11111E+15,10,1,0.179
6955671,19 35 46.179,+42 25 33.24,136.1523,12.687657,347.5,3.415,0.058,0.1,90,0.11,0,,0.017,29,1.93,844,6241,4.45,-0.14,1.031,,,q1_q16_stellar,1.11111E+12,87,1,0.669
6956014,19 36 07.632,+42 28 07.84,169.69159,0.925585,368,1.7219,,0,89.95,0.019,0,,0.017,4.22,48.4,6539,4029,1.63,,25.7,1.025,10.15,SPC,,,1,
6956136,19 36 15.937,+42 29 12.62,132.066,53.8976003,74.6,14.603,0.205,0.64,88.32,0.299,0,,0.008,21.9,1.838,698,6085,3.917,-0.04,2.02,,,q1_q16_stellar,1.11111E+15,24,1,0.15
6956216,19 36 21.065,+42 29 22.80,131.6778579,4.818863461,68111.4,6.16975,1.49508,0.47,86.09,0.059,0,,0.247,6.891,52.144,1595,6313,3.936,-0.26,1.935,,,q1_q16_stellar,1111111,123,1,0.661
6956233,19 36 21.863,+42 29 29.25,358.1629,4.8188665,2794,5.1321,,0.9,75.06,0.052,0,,0.06,3.47,4.5,783,4847,4.67,,0.7,0.83,,KIC,,,1,
6960445,19 40 46.948,+42 25 01.44,171.56478,5.0743732,1015,4.1916,,0.031,89.95,0.056,0,,0.028,9.52,2.8,999,5632,4.47,,0.91,0.893,7.1,Pinsonneault,,,1,
6960446,19 40 46.999,+42 25 08.08,136.066512,5.074363873,121739,5.54131,4.82,0.889,83.7,0.059,0,,0.461,8.107,65.2,1317,6366,4.239,-0.26,1.296,,,q1_q16_stellar,1111111,122,1,0
6960456,19 40 47.322,+42 25 00.98,171.5633,5.07444,231,4.1516,,0.09,89.38,0.055,0,,0.014,9.5,1.12,873,5345,4.62,,0.75,0.858,0.6,Pinsonneault,,,1,
6960487,19 40 48.926,+42 25 49.62,150.1021149,34.52599446,74862.2,4.48403,3.46,0.893,89.14,0.208,0,,0.353,59.772,39.96,604,6122,4.406,-0.2,1.038,,,q1_q16_stellar,1.11111E+12,32,1,0
6960913,19 41 13.081,+42 28 31.04,151.1868,59.87769,1404,5.0111,,0.84,89.38,0.249,0,,0.039,56,2.33,274,4196,4.72,,0.545,0.573,14,Pinsonneault,,,1,
6962109,19 42 16.318,+42 28 41.87,147.1512,17.13271,926,3.1056,,0.33,89.38,0.128,0,,0.028,41,2.4,586,5276,4.6,,0.81,0.96,,KIC,,,1,
6962977,19 43 03.875,+42 25 27.40,169.7975,3.715345,323,2.4765,,0.89,81.36,0.044,0,,0.019,5.8,1.88,1075,5447,4.47,,0.88,0.834,10.9,Pinsonneault,,,5,
6962977,19 43 03.875,+42 25 27.40,171.5672,2.580788,217,2.2017,,0.887,78.5,0.035,0,,0.016,4.5,1.54,1205,5447,4.47,,0.88,0.834,10.9,Pinsonneault,,,5,
6962977,19 43 03.875,+42 25 27.40,178.9788,11.97865,618,4.0555,,0.862,85.94,0.096,0,,0.026,12.6,2.5,727,5447,4.47,,0.88,0.834,10.9,Pinsonneault,,,5,
6962977,19 43 03.875,+42 25 27.40,181.911,7.055652,703,3.4193,,0.863,84.22,0.068,0,,0.028,8.9,2.7,864,5447,4.47,,0.88,0.834,10.9,Pinsonneault,,,5,
6962977,19 43 03.875,+42 25 27.40,186.0308,20.83428,858,4.6748,,0.882,87.09,0.14,0,,0.032,18.3,3,602,5447,4.47,,0.88,0.834,10.9,Pinsonneault,,,5,
6964043,19 44 03.472,+42 25 20.20,357.1202,10.724782,9419,4.7651,,1.3,78.5,0.096,0,,0.41,6.5,45,768,5374,4.44,,1.01,1.02,,KIC,,,1,
6964159,19 44 10.561,+42 27 16.95,139.3566,25.50388,194,3.5764,,0.95,86.52,0.168,0,,0.017,16.9,1.59,584,5803,4.54,,0.87,0.979,0.5,Pinsonneault,,,1,
6964929,19 44 55.877,+42 28 22.04,131.6587,0.6650251,109,1.7653,,0.37,82.51,0.015,0,,0.009,2.7,0.94,2038,5931,4.53,,0.91,1.015,0.4,Pinsonneault,,,1,
6973796,19 52 29.751,+42 24 11.42,139.571587,115.9943633,43837,2.4918,0.4183,0.275,89.96,0.418,0,,0.186,410.4,14.941,264.9,4530,4.566,0.22,0.735,,,q1_q16_stellar,1.11111E+12,10,1,0.007
6974658,19 53 11.565,+42 26 03.72,131.7184,0.7165345,80,0.7165,,0.95,68.18,0.015,0,,0.011,2.6,1.21,1977,5520,4.37,,0.99,0.84,13.9,Pinsonneault,,,1,
6975129,19 53 34.980,+42 27 35.10,132.08372,1.772457937,79.3,2.517,0.021,0.1,89,0.03,0,,0.008,5.4,0.985,1642,6173,4.429,0.21,1.108,,,q1_q16_stellar,1.11111E+15,728,2,0.121
6975129,19 53 34.980,+42 27 35.10,147.1029,19.747469,473,3.5427,,0.787,88.24,0.153,0,,0.022,27.8,2.85,763,6197,4.38,,1.192,1.23,0.82,SPC,,,2,
6975615,19 53 59.538,+42 27 59.08,133.1553,2.0653504,194,2.703,,0.03,89.95,0.029,0,,0.012,5.87,1.16,1278,5313,4.47,,0.86,0.8,13.9,Pinsonneault,,,1,
7008149,18 46 14.246,+42 31 13.76,131.65165,0.51555255,2232,1.3158,,0.5,79.64,0.012,0,,0.044,2.8,4.2,1830,4883,4.51,,0.87,0.89,,KIC,,,1,
7008211,18 46 22.595,+42 35 47.07,157.3603,187.7465,1662,5.6547,,0.7,89.95,0.597,0,,0.04,196,3.6,277,5323,4.5,,0.83,0.81,11.6,Pinsonneault,,,1,
7009548,18 49 09.917,+42 32 43.83,144.63622,15.18583568,241.9,0.6744,0.0185,0.67,89.71,0.122,0,,0.015,131,2.258,922,6311,4.207,-0.28,1.339,,,q1_q16_stellar,1.11111E+15,86,1,0.014
7011044,18 51 58.418,+42 32 49.41,141.34389,25.502367,581,1.8,0.12,0.82,89.3,0.17,0,,0.025,67,2.92,661,5941,4.373,-0.04,1.082,,,q1_q16_stellar,1.11E+15,18,1,0.379
7013635,18 56 44.465,+42 33 47.78,349.71295,290.62355,140.3,4.21,0.28,0.902,89.79,0.9,0,,0.013,244,3.45,375,5195,3.735,-0.1,2.409,,,q1_q16_stellar,1.11101E+15,3,1,0.312
7017274,19 03 41.572,+42 32 59.46,143.15195,11.91269727,117.6,5.946,0.08,0.5,87.87,0.103,0,,0.01,13.4,1.313,980,6603,4.317,-0.54,1.171,,,q1_q16_stellar,1.11111E+15,110,1,0.379
